boot_delta,null_delta
-0.017484124269573798,-0.017622762898035688
-0.018447116510148652,-0.018585755138610542
-0.002126315437662856,-0.002264954066124746
0.00909064291623051,0.00895200428776862
-0.001144586008661657,-0.0012832246371235468
-0.015595538651570824,-0.015734177280032714
0.0021108905966441484,0.0019722519681822587
-0.0022404381059938257,-0.0023790767344557154
-0.006367832712049223,-0.006506471340511113
0.005592271062464573,0.005453632434002683
-0.009500514186203804,-0.009639152814665694
-0.0013478816275951991,-0.0014865202560570888
-0.012362037414017599,-0.01250067604247949
-0.008607827735578315,-0.008746466364040206
-0.0016614499850335232,-0.001800088613495413
0.0014904645200383123,0.0013518258915764226
-0.002265463396732108,-0.002404102025193998
-0.02733390696771465,-0.02747254559617654
0.0006069806376715819,0.00046834200920969215
-0.0100917617023273,-0.01023040033078919
0.010189426866609461,0.01005078823814757
-0.00903696183535553,-0.00917560046381742
-0.011643241287030738,-0.011781879915492628
-0.017500446958117692,-0.017639085586579582
-0.013171402215631891,-0.013310040844093781
-0.015303815131731638,-0.015442453760193528
-0.00020508852560988442,-0.00034372715407177416
0.0018770931202067747,0.001738454491744885
0.00159120247849912,0.0014525638500372303
-0.0017785027673664815,-0.0019171413958283712
-0.006119587059397642,-0.006258225687859532
0.0071657813929733045,0.007027142764511414
0.006519725040142468,0.006381086411680578
-0.002940553340910879,-0.0030791919693727685
-0.012125614527744763,-0.012264253156206653
0.0058209398740589864,0.005682301245597096
-0.008539735169238453,-0.008678373797700343
0.003113100095547578,0.002974461467085688
0.0032691367382283246,0.003130498109766435
-0.009639852174322318,-0.009778490802784208
-0.016005936350753636,-0.016144574979215526
0.0013438705558859322,0.0012052319274240425
0.006293359333099234,0.006154720704637344
0.004929020004679682,0.004790381376217792
-0.021441709539893553,-0.021580348168355443
0.0023037934626845345,0.002165154834222645
0.00021224033721913544,7.36017087572457e-05
-0.009956358433981271,-0.010094997062443161
-0.004948336320214476,-0.005086974948676366
-0.004835597521226985,-0.004974236149688875
0.0016567946794047463,0.0015181560509428566
0.017628732411211,0.01749009378274911
-0.037219136709504955,-0.037357775337966845
-0.003357997074826444,-0.0034966357032883335
-0.00612931958427769,-0.00626795821273958
-0.015064518382647926,-0.015203157011109816
-0.008772730615176685,-0.008911369243638575
-0.003911740185425901,-0.004050378813887791
-0.018325380424760514,-0.018464019053222404
-0.0014445904533062323,-0.001583229081768122
0.002765406085117793,0.002626767456655903
-0.011453406224776414,-0.011592044853238304
0.0034960457843245074,0.0033574071558626177
-0.0008007763634753819,-0.0009394149919372716
-0.0023328745874406326,-0.0024715132159025223
-0.005741000147126922,-0.005879638775588812
0.014474506467068314,0.014335867838606424
0.00428433139992736,0.00414569277146547
-0.014103117231930605,-0.014241755860392495
-0.014321682303573224,-0.014460320932035114
0.006300707363157299,0.006162068734695409
-0.009307663823188051,-0.009446302451649942
-0.006097129214378031,-0.006235767842839921
-0.008606503357001605,-0.008745141985463495
-0.002193958442238764,-0.0023325970707006537
-0.004814796539793252,-0.004953435168255142
-0.016265990576107146,-0.016404629204569036
0.0019171555909519888,0.001778516962490099
-0.0075621285087321835,-0.007700767137194074
0.005233048060906918,0.005094409432445028
-0.009433931193776977,-0.009572569822238867
0.001962587658344029,0.0018239490298821394
-0.006199323076145089,-0.006337961704606979
-0.006202029503610594,-0.006340668132072484
-0.012878753655312124,-0.013017392283774014
